drug_id,prot_id,label,prot_domain
618371,594,1,human
840145,969,0,human
861545,426,1,human
315991,553,0,human
597050,288,1,human
390628,733,1,human
353135,725,0,human
712600,281,0,human
194082,357,1,human
614176,1859,0,human
529563,820,1,human
144579,597,1,human
185017,354,0,human
511574,395,1,human
483485,702,1,human
427755,1251,1,human
660024,507,1,human
711361,1314,1,human
654274,1031,0,human
120514,661,0,human
367824,1493,1,human
781344,695,1,human
311205,1982,0,human
73350,294,1,human
66680,326,1,human
272471,420,0,human
77934,307,0,human
223084,553,1,human
457710,656,1,human
646074,467,1,human
193623,384,1,human
125601,555,0,human
575721,398,1,human
690940,834,1,human
683404,819,0,human
8310,6,1,virus
439093,517,1,human
502046,688,0,human
809789,1793,1,human
293158,455,1,human
429045,554,1,human
97090,427,1,human
480348,289,1,human
239312,1443,0,human
688630,918,1,human
611944,403,0,human
117873,782,0,human
234761,1159,1,human
260394,523,1,human
532105,889,1,human
89107,1140,0,human
7016,24,1,virus
28501,756,0,human
369641,554,0,human
811075,4032,1,human
45535,623,0,human
368890,507,1,human
611292,403,1,human
671531,1270,1,human
156815,950,1,human
449420,404,1,human
705997,604,1,human
541435,456,1,human
162160,368,0,human
277583,2820,0,human
202880,391,0,human
856369,555,1,human
423719,348,1,human
413804,776,1,human
247440,457,1,human
186755,438,1,human
80144,547,0,human
271621,524,1,human
91923,469,1,human
267650,455,1,human
478392,1361,0,human
543709,653,1,human
181995,1645,0,human
326735,617,1,human
696730,898,1,human
247704,377,0,human
149136,335,0,human
282062,368,1,human
46979,43,0,virus
230239,1198,0,human
218841,719,1,human
612285,458,1,human
465594,343,0,human
252877,1057,0,human
502841,458,1,human
388710,517,0,human
353938,682,1,human
71280,320,1,human
85387,299,0,human
610361,411,1,human
94501,346,1,human
257233,875,0,human
144428,869,1,human
696143,281,1,human
227234,683,1,human
751906,1403,1,human
194850,281,0,human
21043,2,0,virus
14475,14,0,virus
403982,667,0,human
835993,966,1,human
245060,357,0,human
711116,379,1,human
627968,1363,0,human
565795,306,1,human
300120,717,1,human
434099,789,0,human
292719,627,1,human
130129,522,0,human
250743,313,1,human
191301,2829,0,human
399239,295,0,human
309443,517,1,human
427205,721,0,human
1374,9,0,virus
342451,510,1,human
381502,421,0,human
595904,749,1,human
206655,377,1,human
97650,912,0,human
635023,763,1,human
705388,303,0,human
206011,585,1,human
692930,1359,0,human
484470,347,1,human
43108,34,0,virus
619964,517,1,human
158188,677,0,human
787204,1329,1,human
744098,605,1,human
11378,222,1,virus
330191,682,1,human
342498,717,1,human
621261,761,1,human
448541,783,1,human
644468,455,1,human
373253,566,1,human
594950,343,1,human
55429,343,1,human
579792,1495,1,human
259758,469,0,human
701675,348,1,human
526203,454,1,human
418233,826,0,human
581636,517,1,human
142469,554,1,human
109042,429,1,human
300725,1516,1,human
453165,2058,1,human
475449,420,0,human
440772,841,0,human
271121,410,0,human
720629,1198,1,human
187099,1066,0,human
464880,779,1,human
114000,885,1,human
718482,653,1,human
822879,403,1,human
196265,834,0,human
171009,1182,0,human
45890,191,1,virus
564341,617,1,human
121266,520,0,human
307597,561,1,human
319175,653,1,human
281183,1068,0,human
759678,1426,0,human
291432,507,1,human
724774,919,1,human
35839,135,1,virus
233112,2776,0,human
671748,1155,1,human
725264,919,1,human
303868,1521,0,human
560174,846,0,human
526731,410,1,human
423792,553,1,human
707044,997,0,human
804757,4031,1,human
532497,404,1,human
735722,581,1,human
410615,694,1,human
505571,356,1,human
256709,1152,0,human
731587,741,1,human
698923,818,1,human
427710,1653,1,human
731817,777,1,human
639006,509,0,human
636824,949,1,human
663161,637,1,human
697157,307,1,human
693575,710,0,human
42904,299,0,human
620989,403,1,human
429070,1654,0,human
606742,356,1,human
614935,403,1,human
528244,407,1,human
196623,704,1,human
794204,403,1,human
114896,1982,0,human
102588,469,1,human
395071,791,1,human
187571,1181,0,human
135621,923,1,human
389769,348,1,human
8537,56,1,virus
178379,465,0,human
355646,1899,0,human
32607,2,1,virus
289730,656,0,human
388217,1255,0,human
409741,1793,1,human
77560,346,0,human
427147,1075,1,human
130898,908,1,human
682673,786,0,human
365377,956,0,human
362277,1544,0,human
693058,1379,0,human
394206,593,1,human
812424,702,1,human
461155,1198,1,human
407574,965,1,human
566020,343,1,human
552163,404,1,human
57252,2739,0,human
76221,281,0,human
850695,517,1,human
598353,820,1,human
387800,539,1,human
241152,733,0,human
522609,896,1,human
714978,818,1,human
2852,24,1,virus
218806,294,0,human
840578,667,0,human
580311,395,1,human
255474,1199,0,human
365160,356,1,human
74145,827,0,human
624661,2790,1,human
365621,525,1,human
750005,581,1,human
701766,469,1,human
126016,457,1,human
372381,301,1,human
682199,743,1,human
660512,507,1,human
687510,908,1,human
752992,350,0,human
87123,416,1,human
155576,743,0,human
315651,1030,0,human
73423,702,0,human
740303,1990,1,human
751424,612,1,human
529229,1320,1,human
18086,285,0,human
336957,1227,1,human
274050,1902,0,human
183269,658,0,human
645242,1631,1,human
710377,1314,1,human
366338,455,1,human
94640,393,0,human
693856,1379,0,human
748310,281,1,human
278206,539,1,human
218245,763,0,human
492135,1093,0,human
474620,763,1,human
284424,848,0,human
571095,517,1,human
699743,728,0,human
195933,554,0,human
701483,664,0,human
448794,384,0,human
79099,284,0,human
242663,659,0,human
766015,561,1,human
378118,1465,0,human
733556,1264,1,human
840323,945,1,human
89308,404,1,human
272271,407,1,human
79946,1845,0,human
239570,1429,0,human
581945,617,1,human
161893,728,1,human
850872,517,1,human
21675,2,0,virus
612774,581,1,human
725801,918,1,human
283087,1215,0,human
169291,554,1,human
640318,656,1,human
403173,791,1,human
61899,376,1,human
689574,328,0,human
656741,326,1,human
456029,653,1,human
103124,517,1,human
480532,2201,1,human
217171,1149,0,human
540988,653,1,human
258718,539,1,human
321542,791,0,human
339556,1397,1,human
443741,1916,1,human
76467,384,1,human
157109,612,1,human
623013,404,1,human
184218,954,0,human
716674,316,0,human
236725,283,0,human
34443,43,0,virus
698573,1386,1,human
198292,707,0,human
545408,517,1,human
360503,1507,0,human
662707,507,1,human
851548,584,1,human
56925,956,0,human
695643,538,0,human
422385,811,0,human
130054,702,0,human
753677,704,1,human
805571,312,1,human
696429,409,0,human
145658,544,1,human
624122,517,1,human
423125,303,1,human
790549,811,0,human
96309,429,1,human
144500,697,1,human
183117,1067,0,human
555934,788,1,human
737425,455,1,human
555711,1447,1,human
633927,404,1,human
412726,656,1,human
357713,510,0,human
369483,674,1,human
484470,2401,0,human
439065,848,0,human
248274,348,0,human
142406,571,0,human
356358,638,1,human
815506,969,1,human
349691,426,1,human
26410,2815,0,human
102701,985,1,human
78058,1316,1,human
326403,739,1,human
327634,347,1,human
396010,404,1,human
89942,612,1,human
82678,285,0,human
712223,689,1,human
663996,1964,1,human
716111,550,1,human
240474,429,0,human
607435,1300,0,human
768510,667,1,human
218649,433,0,human
729399,1212,1,human
395759,674,1,human
764248,617,1,human
450904,636,0,human
565800,306,1,human
660362,507,1,human
357944,656,1,human
465946,578,1,human
254728,1003,1,human
295957,683,1,human
191906,898,1,human
336289,372,1,human
804812,1228,1,human
274155,1056,0,human
86302,307,1,human
470931,356,0,human
304098,303,1,human
527977,725,1,human
564832,437,1,human
475464,811,0,human
250160,294,1,human
16838,665,0,human
326234,659,1,human
615833,638,1,human
498719,312,1,human
618425,554,1,human
69639,416,0,human
361975,791,1,human
39293,20,1,virus
337158,455,1,human
377212,1928,0,human
99323,305,1,human
89718,432,0,human
488128,464,1,human
555418,651,0,human
35585,2809,0,human
598055,467,0,human
242503,539,1,human
679091,743,0,human
564317,1699,1,human
424002,706,1,human
670529,2848,1,human
14327,1130,0,human
380807,509,0,human
88079,712,0,human
501935,404,1,human
188145,1418,0,human
744122,605,1,human
450706,404,1,human
805818,343,1,human
532455,1176,1,human
150215,336,0,human
476811,719,0,human
768468,667,1,human
425334,386,1,human
524736,682,1,human
408907,682,1,human
154172,1792,0,human
458666,404,1,human
89240,555,1,human
151604,336,1,human
344109,666,1,human
673394,425,1,human
286922,849,0,human
163543,565,0,human
375397,990,1,human
312369,289,1,human
850257,403,1,human
405231,439,1,human
315247,407,1,human
640119,846,0,human
667004,313,1,human
540133,1251,1,human
192888,2822,0,human
810258,448,0,human
518850,725,0,human
138009,743,0,human
24992,2,0,virus
104519,533,0,human
802472,469,1,human
817907,604,1,human
264639,469,0,human
45470,2739,0,human
243945,848,0,human
532799,561,1,human
538912,361,1,human
170180,1042,1,human
474544,910,1,human
106443,702,0,human
714061,898,1,human
250996,445,0,human
533497,540,1,human
22908,22,1,virus
852161,682,1,human
388258,1153,0,human
470148,826,1,human
532677,725,1,human
58474,688,1,human
856326,1169,1,human
16334,1450,0,human
757755,1464,0,human
338334,1184,0,human
410609,594,1,human
515978,517,1,human
687121,834,0,human
689114,834,1,human
645798,2790,1,human
143476,648,1,human
210002,554,1,human
322484,564,1,human
622313,384,1,human
715493,281,1,human
40149,189,1,virus
692793,539,0,human
387042,540,1,human
69519,379,1,human
674828,555,0,human
268628,1698,1,human
758090,605,0,human
535813,348,0,human
107815,1465,0,human
430297,484,1,human
155658,743,0,human
845226,894,0,human
860745,305,1,human
142958,552,0,human
350991,584,1,human
420557,826,1,human
238209,357,1,human
262116,777,1,human
309446,517,1,human
741732,585,1,human
416606,1360,0,human
45472,1379,0,human
320697,289,1,human
23597,136,1,virus
11287,20,1,virus
165153,355,0,human
289374,562,1,human
683779,898,1,human
797026,329,1,human
712224,386,1,human
324531,922,1,human
604677,456,1,human
219335,348,0,human
653705,398,1,human
790886,581,1,human
536824,1653,1,human
390447,357,1,human
154425,795,1,human
206687,369,0,human
30259,18,0,virus
255781,1110,0,human
723102,540,1,human
309207,538,1,human
42050,287,0,human
93161,661,0,human
840349,1164,1,human
595176,969,1,human
373685,740,0,human
705322,664,1,human
277188,409,1,human
491538,898,1,human
311352,313,1,human
316138,554,0,human
272703,298,1,human
413887,512,0,human
657476,356,1,human
738698,656,1,human
227616,322,0,human
484246,992,0,human
456396,306,1,human
285082,594,1,human
419697,343,1,human
805774,343,1,human
294306,407,1,human
842777,777,1,human
375462,1493,0,human
271078,656,0,human
660504,506,0,human
476851,651,1,human
56915,1457,0,human
299029,1780,1,human
15054,18,0,virus
175947,599,0,human
324480,1298,0,human
785345,4006,1,human
458039,1227,1,human
690472,855,0,human
538722,841,1,human
495554,689,1,human
373488,827,1,human
703448,281,0,human
68236,822,1,human
628277,599,1,human
464380,2828,0,human
449506,1762,1,human
140105,371,0,human
665602,298,1,human
14626,565,0,human
799335,411,1,human
542549,841,1,human
663647,1121,0,human
462112,1899,1,human
540868,653,1,human
737134,581,1,human
153660,614,0,human
492181,763,1,human
286119,762,0,human
237278,356,0,human
380756,1176,1,human
160640,311,1,human
240652,1096,1,human
266775,763,0,human
513678,545,0,human
16439,1519,0,human
483969,788,1,human
601488,384,1,human
561918,404,1,human
487832,1885,1,human
259738,440,1,human
101329,469,1,human
156218,648,0,human
63921,355,1,human
176736,1114,0,human
774649,653,1,human
270207,456,1,human
215226,1181,0,human
667515,517,1,human
780681,312,1,human
275170,639,0,human
268024,512,1,human
229651,763,1,human
756894,1464,0,human
693730,1032,0,human
662463,507,1,human
290378,303,0,human
662317,408,0,human
160554,376,0,human
56484,440,1,human
15027,1451,0,human
498906,826,0,human
463555,289,1,human
257289,362,0,human
200826,312,1,human
624874,517,0,human
766658,343,0,human
234224,957,0,human
231300,1425,0,human
484318,778,1,human
179716,281,1,human
394451,683,1,human
268139,404,1,human
110272,429,1,human
816464,605,1,human
695674,302,1,human
243780,446,0,human
599218,1699,1,human
210121,553,0,human
70379,322,0,human
287529,1036,1,human
384026,671,1,human
439087,348,1,human
99964,615,1,human
208652,324,1,human
694132,339,1,human
733286,279,1,human
210618,481,0,human
772581,455,1,human
847257,343,1,human
447329,357,0,human
244878,863,1,human
716814,1420,1,human
48787,43,1,virus
283478,627,1,human
672868,544,0,human
281921,1511,0,human
845312,288,1,human
47152,43,0,virus
461060,733,1,human
694870,742,0,human
599720,455,1,human
8569,9,0,virus
706439,898,1,human
521090,659,1,human
672441,829,0,human
381813,295,0,human
237427,707,1,human
259816,348,1,human
417384,403,0,human
317986,671,1,human
246866,1633,0,human
807563,617,0,human
142406,1028,0,human
521670,455,1,human
439764,444,0,human
747738,303,1,human
640405,2790,1,human
662376,818,1,human
645828,697,0,human
588039,826,0,human
605749,1027,1,human
572823,467,1,human
624011,533,1,human
287419,437,0,human
46140,831,1,human
795391,288,1,human
656234,707,0,human
747032,507,1,human
670962,968,0,human
32250,18,0,virus
173655,544,1,human
179560,371,0,human
473944,666,0,human
89521,1284,0,human
238195,510,1,human
766031,561,1,human
479908,1646,1,human
97,1425,0,human
51010,43,0,virus
144561,702,1,human
239529,287,0,human
278364,648,0,human
179560,935,0,human
519047,356,1,human
739039,410,1,human
371646,800,0,human
179481,2739,0,human
791044,594,1,human
561939,1923,1,human
165318,657,1,human
76014,310,0,human
795366,593,0,human
770026,506,0,human
739052,666,1,human
694224,838,1,human
809915,1793,1,human
366069,953,1,human
279575,1110,0,human
12611,576,0,human
304309,717,1,human
98237,885,0,human
587590,532,0,human
644559,507,1,human
367451,544,1,human
79490,1409,0,human
45892,191,1,virus
490557,554,1,human
823364,605,1,human
429070,723,0,human
579863,455,1,human
183960,409,1,human
186231,553,1,human
324935,604,1,human
465023,1149,1,human
548237,398,0,human
469845,686,0,human
164986,525,1,human
160324,1031,0,human
172667,657,1,human
670101,2797,0,human
456556,506,1,human
41646,1424,0,human
635229,2790,1,human
34260,21,0,virus
723385,786,1,human
139663,802,0,human
635952,1654,0,human
206723,835,0,human
197807,829,0,human
144838,954,0,human
421107,656,1,human
14220,985,0,human
696083,677,1,human
55419,338,1,human
280830,686,1,human
863489,510,1,human
12112,16,1,virus
292605,457,1,human
169823,687,0,human
78065,362,0,human
352890,2820,0,human
737713,841,1,human
687768,744,0,human
478917,508,1,human
722458,539,1,human
446942,760,1,human
117483,651,1,human
342412,561,0,human
194297,829,1,human
105023,371,1,human
226206,282,0,human
194562,1009,0,human
210419,638,0,human
755259,2776,0,human
517423,896,1,human
565585,675,1,human
315651,1363,0,human
651332,638,0,human
198168,1212,0,human
486667,733,1,human
590208,395,1,human
825307,841,1,human
245076,584,1,human
203793,1446,0,human
848510,4044,1,human
203854,1429,0,human
692980,439,0,human
430417,1650,0,human
33717,18,0,virus
700526,384,1,human
5770,54,1,virus
194009,513,1,human
287178,506,1,human
659303,507,1,human
32498,21,0,virus
642883,506,1,human
71277,470,0,human
30735,43,0,virus
595312,403,1,human
300281,343,1,human
420234,682,1,human
190707,303,1,human
409788,1189,1,human
1391,9,0,virus
696979,1845,0,human
506402,578,0,human
729392,288,1,human
246233,477,1,human
363786,294,1,human
340758,1170,1,human
92498,348,1,human
647351,361,1,human
57417,379,1,human
277631,584,1,human
163070,336,0,human
109267,429,1,human
96407,429,1,human
14597,282,0,human
675546,1250,1,human
807188,2649,0,human
99241,842,0,human
13698,16,1,virus
622213,316,1,human
778346,605,1,human
81904,2283,0,human
201852,1659,0,human
63866,545,1,human
330251,682,1,human
100442,1249,0,human
145381,322,0,human
721792,517,1,human
386737,687,1,human
626833,1474,0,human
154759,408,0,human
259335,453,1,human
417443,1036,1,human
47573,43,0,virus
132664,511,1,human
244097,663,0,human
747225,304,1,human
315187,876,1,human
661886,781,1,human
96081,429,1,human
542484,841,1,human
232634,1130,0,human
165443,343,0,human
699731,408,1,human
332828,717,1,human
38667,22,1,virus
176455,835,0,human
124022,851,1,human
832033,821,1,human
45535,2835,0,human
643985,361,1,human
380849,682,1,human
727476,898,0,human
226066,709,0,human
239240,1431,0,human
724637,918,1,human
548932,426,1,human
105040,469,1,human
182015,335,0,human
153855,1956,0,human
412849,553,1,human
456298,306,0,human
116905,756,0,human
630023,1176,1,human
527417,386,1,human
289561,561,1,human
185512,1271,0,human
852863,1878,0,human
765477,692,1,human
266678,1377,0,human
93388,587,0,human
511633,2783,1,human
321318,1313,1,human
420768,2055,0,human
479704,554,1,human
420099,553,1,human
446951,2133,1,human
246558,876,0,human
594635,398,1,human
699456,1032,1,human
685438,743,1,human
697941,1395,1,human
534407,635,1,human
34076,18,0,virus
346081,467,1,human
549152,506,1,human
755285,2776,0,human
495863,950,0,human
628323,599,1,human
155335,847,0,human
457504,507,1,human
163746,437,1,human
737674,1438,1,human
704302,2133,1,human
698390,728,1,human
284029,547,1,human
171337,554,0,human
149663,802,1,human
714164,898,1,human
261721,1537,0,human
150178,1655,0,human
502899,458,1,human
223756,1190,1,human
780537,312,1,human
552652,464,1,human
370342,791,1,human
767298,446,0,human
466845,594,1,human
738038,538,0,human
776744,605,1,human
119847,898,1,human
201231,1298,1,human
92972,365,0,human
263437,417,1,human
227373,313,0,human
451526,1661,0,human
750702,829,1,human
182543,281,1,human
710124,506,1,human
218818,709,0,human
541820,545,0,human
596751,517,1,human
129218,554,0,human
407795,666,1,human
392544,1164,1,human
182102,411,1,human
104647,800,1,human
387610,303,1,human
714928,1499,1,human
282414,829,1,human
624895,517,0,human
710848,652,1,human
285021,697,0,human
764197,869,0,human
430210,658,0,human
621224,653,1,human
245091,409,0,human
146998,702,1,human
610284,1557,1,human
427386,464,1,human
607228,361,1,human
841910,2790,1,human
491262,973,0,human
199839,525,1,human
255474,2472,0,human
743668,605,1,human
304329,717,1,human
698792,539,0,human
509760,740,1,human
225906,409,1,human
325154,325,1,human
721446,743,0,human
4602,1175,0,human
362169,539,1,human
208470,298,0,human
507075,659,1,human
741765,949,1,human
333480,1313,1,human
288695,827,0,human
187868,937,0,human
305446,656,0,human
807737,542,1,human
246952,722,0,human
614090,1113,1,human
181737,411,1,human
277385,1216,0,human
678878,1037,1,human
458715,875,1,human
2671,6,1,virus
180464,312,0,human
102537,1835,0,human
512970,666,1,human
275751,630,1,human
461217,917,1,human
158355,786,1,human
151465,682,0,human
115133,346,1,human
33686,165,0,virus
778088,605,1,human
602680,1067,1,human
75075,391,0,human
616684,403,1,human
783571,605,1,human
116690,469,1,human
701614,800,0,human
64301,312,0,human
38259,183,1,virus
451095,343,0,human
306032,635,1,human
746839,553,1,human
312829,667,0,human
100361,702,1,human
666917,314,1,human
810541,1291,1,human
537772,356,1,human
447261,510,0,human
208209,312,0,human
182766,1058,1,human
800961,2091,1,human
73200,336,1,human
357938,656,1,human
749793,581,1,human
217736,1428,0,human
621217,826,1,human
236693,283,0,human
134358,855,1,human
242176,288,0,human
93948,351,1,human
634386,585,1,human
65423,1427,0,human
644513,507,1,human
11375,222,1,virus
139044,744,0,human
220460,664,0,human
56925,1516,0,human
442429,334,0,human
354437,384,1,human
494728,667,1,human
753038,350,0,human
274037,581,1,human
63920,524,1,human
600614,1298,1,human
440369,2201,1,human
548967,528,1,human
328020,659,1,human
729330,288,1,human
814952,506,1,human
370887,506,1,human
80939,288,1,human
514619,725,1,human
83229,441,1,human
41043,91,1,virus
336651,506,1,human
181869,297,0,human
640486,2790,1,human
777739,605,1,human
604306,356,1,human
29861,56,0,virus
246131,707,1,human
36711,1544,0,human
204836,1318,0,human
324685,875,1,human
804942,1093,1,human
567998,740,1,human
582533,1190,0,human
184218,2689,0,human
448393,404,1,human
270111,494,0,human
663582,699,0,human
60820,377,1,human
1169,416,0,human
585950,584,1,human
55856,293,1,human
318544,717,0,human
101230,614,0,human
446984,509,0,human
671919,718,1,human
139514,412,1,human
71473,337,1,human
427537,407,1,human
640853,2790,1,human
144853,831,0,human
404703,716,0,human
81908,287,0,human
26410,2067,0,human
271445,361,0,human
619372,725,1,human
401248,577,0,human
524745,682,1,human
155173,834,0,human
207979,429,0,human
386545,1859,0,human
475511,410,1,human
728243,506,1,human
487727,458,1,human
364054,415,0,human
703094,962,0,human
184878,457,1,human
154027,757,0,human
393584,1060,1,human
657291,607,0,human
605929,386,1,human
705353,919,1,human
32657,21,0,virus
185315,1316,0,human
813067,637,1,human
687390,743,0,human
630695,581,0,human
221753,322,0,human
773000,1164,1,human
596093,343,0,human
516955,289,1,human
576326,1164,1,human
517126,304,1,human
202235,1428,0,human
267228,512,0,human
692449,338,1,human
220123,1427,0,human
59480,891,1,human
473230,682,0,human
18546,0,0,virus
582973,779,1,human
131875,596,1,human
740175,1115,1,human
494631,384,1,human
668845,918,1,human
400276,1654,1,human
447787,728,1,human
160247,1507,0,human
150474,1369,1,human
847607,1285,1,human
47660,43,0,virus
819128,403,1,human
821512,361,1,human
279343,725,0,human
229375,455,1,human
254893,584,0,human
473357,426,1,human
24967,2,0,virus
757960,368,0,human
1328,168,1,virus
498497,849,0,human
120520,657,0,human
497823,979,0,human
20987,550,1,human
168889,354,1,human
728851,898,0,human
733363,539,1,human
21781,1130,0,human
178958,426,0,human
424283,588,0,human
364497,1013,0,human
775032,1164,1,human
587661,532,0,human
805250,1093,1,human
284020,547,0,human
456461,288,0,human
403684,623,0,human
177738,726,0,human
744846,348,1,human
499913,404,1,human
257783,1182,0,human
670758,1079,0,human
337190,455,1,human
149765,436,1,human
110499,895,0,human
616828,788,1,human
293570,686,1,human
475885,554,1,human
181415,2106,0,human
156102,648,1,human
541001,653,1,human
739074,702,1,human
266796,1397,0,human
504197,896,1,human
386823,1221,1,human
380016,506,0,human
360693,762,0,human
102577,376,1,human
664105,1531,0,human
400509,963,0,human
102806,666,1,human
283675,1216,0,human
539451,846,0,human
330063,673,1,human
84783,635,0,human
11866,168,1,virus
214034,848,0,human
99298,2828,0,human
293557,659,1,human
353491,431,1,human
330297,682,0,human
573161,289,1,human
253503,656,1,human
167667,426,0,human
137945,823,1,human
282037,688,1,human
170275,656,0,human
716199,652,1,human
659311,507,1,human
540815,653,1,human
447158,1383,1,human
659462,507,1,human
86291,371,0,human
39359,20,0,virus
699786,628,1,human
36308,22,0,virus
703766,455,1,human
251891,446,0,human
600103,1300,0,human
603897,820,1,human
490950,404,1,human
646034,1862,0,human
761471,869,1,human
751848,1391,1,human
480363,289,1,human
343908,707,1,human
78939,1427,0,human
164769,702,1,human
560853,453,1,human
570660,1655,1,human
405015,1437,0,human
334788,677,1,human
310496,408,0,human
6606,24,1,virus
463657,682,1,human
172430,1657,0,human
751345,612,1,human
576697,827,1,human
8211,744,0,human
96725,802,0,human
489052,956,1,human
163756,509,0,human
262344,743,0,human
799070,1318,1,human
279069,656,0,human
69792,332,0,human
170821,510,1,human
89648,768,1,human
284450,301,1,human
213455,539,1,human
578112,517,0,human
201436,1613,0,human
134252,786,1,human
779013,4022,1,human
363006,743,0,human
587695,386,1,human
447253,1765,0,human
303767,1739,0,human
513542,594,1,human
603793,306,1,human
829861,2058,1,human
482533,312,1,human
659740,507,1,human
512526,455,1,human
475213,1659,0,human
312499,1521,0,human
4311,745,0,human
214082,1114,0,human
274050,1664,0,human
382607,826,0,human
714175,898,1,human
355260,539,1,human
493886,2204,0,human
128449,298,1,human
567721,553,1,human
549,2,1,virus
215344,386,1,human
498519,1067,1,human
257400,954,0,human
198737,415,0,human
162817,437,1,human
315482,343,1,human
492217,687,0,human
301493,565,0,human
106759,469,1,human
129346,520,0,human
483814,554,1,human
544190,1420,1,human
210089,1428,0,human
324882,561,1,human
287416,683,1,human
623473,584,1,human
262049,507,0,human
831876,403,0,human
615992,289,1,human
329433,772,1,human
254900,585,0,human
743409,455,1,human
750013,581,1,human
143475,750,1,human
694591,918,0,human
125207,305,1,human
303936,717,1,human
376001,324,1,human
560477,506,1,human
322778,614,0,human
175723,596,1,human
729120,288,1,human
622407,651,1,human
688072,899,0,human
484470,2648,1,human
826570,788,0,human
725695,919,0,human
231052,2831,0,human
167314,865,0,human
556680,704,1,human
396367,1420,1,human
478581,1203,0,human
530514,442,1,human
176736,2438,0,human
825592,4036,1,human
623040,656,1,human
613183,404,1,human
44372,6,1,virus
231052,1839,0,human
331845,512,0,human
255864,1359,0,human
17085,0,0,virus
255491,357,1,human
431217,2047,1,human
56510,444,1,human
600091,467,0,human
687119,743,0,human
119463,1181,0,human
394623,638,1,human
13233,1401,0,human
361108,312,0,human
19562,16,0,virus
835480,652,1,human
808680,331,1,human
9627,2,0,virus
107304,459,1,human
491764,919,1,human
336821,506,1,human
345973,688,1,human
729771,919,1,human
509065,456,1,human
795899,403,1,human
64226,1507,0,human
687273,834,1,human
259119,408,1,human
76103,2810,0,human
650926,2789,0,human
744772,1221,1,human
345989,343,1,human
354213,2608,0,human
168913,524,1,human
652199,797,1,human
748743,581,1,human
487058,1525,0,human
235631,800,0,human
301935,343,1,human
569398,690,1,human
226066,1114,0,human
234875,1159,1,human
622101,664,1,human
193207,682,0,human
93223,778,1,human
795186,797,1,human
164769,1100,1,human
465570,1304,1,human
21183,5,0,virus
42969,189,0,virus
181067,2471,0,human
468261,289,1,human
811640,876,1,human
549062,561,1,human
237266,1468,0,human
224025,1291,1,human
726136,1414,0,human
474824,800,0,human
181869,1263,0,human
175388,295,0,human
716812,1420,1,human
624869,458,1,human
742903,637,0,human
123479,469,1,human
446200,682,1,human
267498,539,1,human
432860,717,0,human
437146,1701,1,human
433676,343,1,human
312191,619,1,human
212679,1433,0,human
7331,24,1,virus
383629,455,1,human
692992,279,1,human
423410,827,1,human
45481,827,0,human
78830,325,1,human
591448,356,1,human
453261,811,0,human
74389,325,1,human
749680,1684,0,human
429791,444,1,human
48783,43,1,virus
314009,677,1,human
482545,1316,1,human
246925,786,0,human
198598,663,0,human
311774,415,1,human
519226,507,1,human
841887,659,1,human
651975,444,1,human
