drug_id,prot_id,label,prot_domain
13112,20,1,virus
46100,255,1,virus
25231,16,0,virus
22985,23,1,virus
9612,2,0,virus
5566,54,0,virus
24839,10,0,virus
13919,222,0,virus
20633,2,0,virus
38430,24,1,virus
41583,6,1,virus
20995,222,1,virus
13369,16,0,virus
49619,6,1,virus
38910,20,1,virus
32245,18,0,virus
43508,162,1,virus
13247,6,1,virus
48627,250,1,virus
42888,189,1,virus
23051,23,1,virus
4380,45,0,virus
15977,64,0,virus
55196,8,1,virus
24131,23,1,virus
19494,18,0,virus
6402,2,1,virus
33559,18,0,virus
33065,18,0,virus
9851,24,0,virus
33106,21,0,virus
14289,0,0,virus
23003,54,1,virus
47494,43,0,virus
9498,24,0,virus
37805,189,1,virus
26248,24,1,virus
22857,42,1,virus
15416,18,0,virus
13938,168,0,virus
23686,136,1,virus
29528,43,0,virus
33117,21,0,virus
25403,9,0,virus
30755,18,0,virus
4618,6,1,virus
24674,147,0,virus
6037,56,0,virus
11339,222,1,virus
36145,135,1,virus
1778,2,1,virus
44161,34,1,virus
12501,56,1,virus
12394,2,0,virus
718,8,1,virus
4916,43,1,virus
6108,9,0,virus
24956,16,0,virus
49298,264,1,virus
45550,43,1,virus
3011,24,1,virus
25775,91,0,virus
49164,261,1,virus
43500,162,1,virus
26967,34,1,virus
4713,16,0,virus
51994,262,1,virus
36795,24,1,virus
48561,237,1,virus
8225,77,0,virus
43501,162,1,virus
49692,6,1,virus
7568,22,0,virus
6461,13,1,virus
47409,43,0,virus
24200,2,1,virus
15490,13,0,virus
33562,21,0,virus
9639,9,0,virus
36470,24,1,virus
10273,56,0,virus
45292,251,1,virus
16073,18,0,virus
34434,43,0,virus
45401,59,0,virus
837,9,1,virus
27400,145,0,virus
18671,16,1,virus
16190,102,0,virus
11104,16,0,virus
12499,10,0,virus
36194,24,1,virus
20309,10,0,virus
4063,49,0,virus
15356,2,0,virus
36047,24,1,virus
37765,24,1,virus
23082,227,0,virus
31637,21,0,virus
33847,21,0,virus
52718,262,1,virus
9831,16,1,virus
48278,59,0,virus
47226,43,0,virus
33859,21,0,virus
16421,103,0,virus
44323,6,1,virus
20821,55,1,virus
34137,43,1,virus
40438,6,0,virus
32320,167,0,virus
48280,59,0,virus
46595,43,1,virus
11221,126,0,virus
33413,18,0,virus
23423,54,0,virus
32573,21,0,virus
22484,2,0,virus
53910,262,0,virus
43648,162,1,virus
6409,6,1,virus
25066,54,1,virus
13353,168,0,virus
26426,222,0,virus
12236,168,1,virus
16389,126,0,virus
10115,16,0,virus
13754,220,1,virus
19842,2,1,virus
14643,16,0,virus
8614,56,1,virus
29745,60,0,virus
22953,23,1,virus
30158,56,0,virus
20496,125,0,virus
32828,21,0,virus
15485,18,0,virus
22987,54,1,virus
38882,220,1,virus
53082,262,0,virus
45060,242,1,virus
45092,242,1,virus
8757,16,0,virus
7966,9,0,virus
7038,9,1,virus
1201,22,1,virus
24690,20,0,virus
4443,24,1,virus
18047,59,0,virus
27362,262,1,virus
49122,261,1,virus
1290,15,1,virus
28947,43,0,virus
24861,152,1,virus
30546,18,0,virus
15020,18,0,virus
9552,189,1,virus
40282,189,1,virus
47167,43,0,virus
22845,42,1,virus
22861,42,1,virus
9694,24,1,virus
18402,102,0,virus
32515,21,0,virus
38896,20,1,virus
55187,8,1,virus
32847,18,0,virus
32465,21,0,virus
36972,10,1,virus
2813,24,1,virus
12136,16,1,virus
18721,168,0,virus
27300,2,0,virus
22796,5,0,virus
36545,24,1,virus
22469,16,0,virus
20636,2,0,virus
37469,54,1,virus
6104,56,0,virus
1747,5,0,virus
38556,189,1,virus
1643,201,1,virus
34050,21,0,virus
31340,21,0,virus
34029,18,0,virus
33012,21,0,virus
614,8,1,virus
34380,21,0,virus
20303,16,0,virus
22114,168,1,virus
10397,56,0,virus
34872,16,1,virus
21365,168,1,virus
19289,18,0,virus
41109,54,1,virus
12879,2,1,virus
20419,16,1,virus
20516,10,0,virus
24061,54,0,virus
17797,106,0,virus
38530,24,1,virus
33169,18,0,virus
8347,4,1,virus
6209,49,1,virus
22009,56,0,virus
11528,20,0,virus
27628,43,0,virus
1945,5,0,virus
11941,222,0,virus
23721,54,1,virus
20326,10,0,virus
16677,0,0,virus
20391,118,1,virus
42989,59,1,virus
23927,6,1,virus
20490,5,0,virus
46304,258,1,virus
17040,16,1,virus
33288,21,1,virus
9259,2,1,virus
34068,21,0,virus
39730,59,1,virus
17515,18,0,virus
33619,21,0,virus
45908,64,1,virus
29105,43,1,virus
35171,85,0,virus
39053,2,1,virus
27789,17,0,virus
28685,21,0,virus
49590,6,1,virus
20997,2,1,virus
18584,0,0,virus
29994,164,0,virus
49717,43,1,virus
9260,2,1,virus
45984,255,1,virus
45073,242,1,virus
1111,100,0,virus
7230,24,1,virus
2964,201,1,virus
18094,103,0,virus
9347,189,1,virus
24073,55,0,virus
53819,262,0,virus
38251,24,1,virus
39529,20,1,virus
53494,43,0,virus
5128,56,0,virus
19490,2,0,virus
12627,168,0,virus
37529,13,1,virus
54508,16,0,virus
38587,189,1,virus
40201,189,1,virus
20307,10,0,virus
363,26,0,virus
52178,262,1,virus
36616,24,1,virus
25544,2,1,virus
12847,16,0,virus
42737,100,0,virus
23732,136,1,virus
25180,140,0,virus
2641,24,1,virus
36806,135,1,virus
241,137,1,virus
44823,136,1,virus
37591,22,1,virus
34675,164,0,virus
18360,16,0,virus
3217,6,1,virus
45719,191,1,virus
43471,162,1,virus
22413,16,1,virus
5518,222,0,virus
3448,24,1,virus
36048,24,1,virus
44381,6,1,virus
41355,91,0,virus
31602,18,0,virus
19560,168,0,virus
1035,8,1,virus
24808,126,0,virus
41834,216,0,virus
33467,21,0,virus
2284,2,1,virus
596,23,1,virus
38989,41,0,virus
42829,14,0,virus
30415,21,0,virus
2265,18,0,virus
19946,20,0,virus
45879,191,1,virus
5144,24,1,virus
40167,189,0,virus
28554,145,0,virus
39649,20,1,virus
17396,18,0,virus
11749,16,0,virus
47310,43,0,virus
45096,242,1,virus
20530,5,0,virus
27709,9,1,virus
51908,262,1,virus
30629,43,0,virus
10714,2,1,virus
8541,9,1,virus
31630,18,0,virus
52483,262,0,virus
46221,43,1,virus
47840,145,1,virus
7101,24,1,virus
51726,262,1,virus
7499,24,1,virus
44084,34,1,virus
45093,136,1,virus
38274,22,0,virus
1844,5,0,virus
21957,222,1,virus
23937,6,1,virus
6493,3,1,virus
1370,9,0,virus
43686,162,1,virus
24366,120,0,virus
30780,18,0,virus
18208,17,0,virus
7588,4,1,virus
1678,2,0,virus
49634,6,1,virus
963,8,1,virus
43027,233,0,virus
47922,43,1,virus
19165,0,0,virus
22922,54,1,virus
17012,222,0,virus
26807,43,0,virus
15121,18,0,virus
22174,16,0,virus
2977,45,0,virus
34067,18,0,virus
20982,130,1,virus
39260,20,1,virus
45727,64,1,virus
54247,43,1,virus
35795,135,1,virus
2524,42,0,virus
6979,189,1,virus
6136,24,0,virus
6560,13,1,virus
37865,24,1,virus
18069,0,0,virus
52101,262,1,virus
39554,20,1,virus
1437,222,1,virus
45659,191,1,virus
27764,2,1,virus
31383,21,0,virus
44749,239,1,virus
32613,2,0,virus
35394,43,1,virus
30222,21,0,virus
29603,69,0,virus
43101,34,0,virus
20864,16,1,virus
36415,24,1,virus
50840,43,0,virus
45509,239,1,virus
37372,24,1,virus
2331,1,0,virus
9939,202,0,virus
30403,18,0,virus
18246,107,0,virus
20020,14,0,virus
36481,43,0,virus
47003,43,0,virus
16359,18,0,virus
44718,239,1,virus
6942,24,1,virus
14812,114,0,virus
51991,262,1,virus
13453,168,0,virus
35690,13,0,virus
12717,222,1,virus
39282,6,1,virus
25764,140,0,virus
18047,112,0,virus
2557,16,0,virus
53927,262,0,virus
30365,43,1,virus
52324,59,1,virus
32511,2,1,virus
55058,220,0,virus
24499,22,1,virus
13176,74,0,virus
7414,24,1,virus
8812,24,1,virus
7044,59,0,virus
7798,4,1,virus
31626,18,0,virus
52393,43,1,virus
24674,148,0,virus
15924,168,1,virus
28138,145,0,virus
34068,18,0,virus
43584,162,1,virus
7709,24,1,virus
8827,77,0,virus
34381,21,0,virus
11349,168,1,virus
15454,0,0,virus
23570,136,1,virus
23766,136,1,virus
6046,56,0,virus
15177,103,0,virus
6823,24,1,virus
2518,4,0,virus
18579,14,0,virus
42017,216,0,virus
32993,21,0,virus
34911,16,1,virus
5190,189,1,virus
26359,43,1,virus
52115,262,1,virus
3017,24,1,virus
2599,43,1,virus
13610,168,0,virus
30124,18,0,virus
10094,16,0,virus
46763,43,0,virus
29866,18,0,virus
52353,232,1,virus
35559,135,1,virus
34471,18,0,virus
1233,5,0,virus
22460,16,0,virus
39999,184,0,virus
10276,16,1,virus
20443,16,0,virus
10943,24,1,virus
17218,220,1,virus
24942,2,1,virus
45904,191,1,virus
45045,136,1,virus
222,54,1,virus
32861,18,0,virus
30498,18,0,virus
36035,40,1,virus
16401,103,0,virus
8935,16,0,virus
34071,21,0,virus
39422,20,1,virus
39604,24,1,virus
5306,2,0,virus
45741,64,1,virus
20003,16,0,virus
14012,16,0,virus
34684,18,0,virus
38947,20,1,virus
1615,15,1,virus
17219,2,1,virus
41002,6,1,virus
28114,56,1,virus
4116,2,1,virus
39644,20,1,virus
7723,24,1,virus
54216,262,0,virus
52703,262,1,virus
12470,16,0,virus
49178,261,1,virus
23765,136,1,virus
31842,18,0,virus
1968,273,0,virus
36677,16,0,virus
27191,4,0,virus
22786,222,0,virus
9363,24,1,virus
49639,6,1,virus
44281,240,1,virus
46387,43,0,virus
7082,2,0,virus
10946,16,0,virus
3266,24,1,virus
55156,222,1,virus
48223,59,0,virus
8474,28,1,virus
7519,9,0,virus
9325,24,1,virus
40150,189,1,virus
50641,43,0,virus
38780,20,1,virus
17072,18,0,virus
22187,222,0,virus
45664,191,1,virus
16941,102,0,virus
49241,191,1,virus
14675,103,0,virus
13971,168,1,virus
36537,24,1,virus
38519,24,1,virus
2685,24,1,virus
3573,222,0,virus
30278,21,0,virus
9282,24,1,virus
11935,16,1,virus
40291,6,1,virus
48490,237,1,virus
13743,168,0,virus
30500,43,1,virus
19066,102,0,virus
11821,16,0,virus
8946,76,0,virus
14028,168,0,virus
16823,103,0,virus
37651,59,0,virus
16115,17,0,virus
31025,43,1,virus
3990,24,1,virus
20787,88,0,virus
21495,5,0,virus
38063,20,1,virus
43495,162,1,virus
48573,52,1,virus
14948,14,0,virus
13976,16,1,virus
19957,10,1,virus
25269,56,1,virus
17491,103,0,virus
11218,16,1,virus
12928,16,0,virus
7057,24,1,virus
33723,164,0,virus
29605,21,0,virus
13185,222,1,virus
699,56,1,virus
16867,103,0,virus
38948,20,1,virus
43359,239,1,virus
13711,168,0,virus
32506,25,0,virus
51663,262,1,virus
36970,22,1,virus
13654,16,0,virus
4589,2,1,virus
24759,20,0,virus
23996,6,1,virus
20195,20,0,virus
2508,195,1,virus
33174,21,0,virus
44674,239,1,virus
39288,20,1,virus
36530,33,0,virus
32986,18,0,virus
13386,91,1,virus
11804,168,0,virus
45966,255,1,virus
45608,191,1,virus
16530,18,0,virus
11598,20,0,virus
349,91,0,virus
45605,64,1,virus
22061,125,0,virus
27125,24,1,virus
31594,18,0,virus
8290,77,0,virus
20762,14,0,virus
37033,189,1,virus
21523,2,0,virus
36678,168,0,virus
31382,18,0,virus
48892,261,1,virus
39055,222,1,virus
23681,54,1,virus
11682,88,1,virus
8760,22,0,virus
21545,222,0,virus
31602,21,0,virus
49033,261,1,virus
11770,16,0,virus
29717,144,0,virus
42576,217,0,virus
29837,21,0,virus
4726,2,0,virus
34867,16,1,virus
34564,21,0,virus
22945,54,1,virus
11626,222,0,virus
27002,24,1,virus
25700,222,0,virus
24951,2,1,virus
30927,43,0,virus
47005,43,0,virus
44638,239,1,virus
11759,20,1,virus
46603,43,0,virus
8228,16,0,virus
34326,21,0,virus
15312,18,0,virus
43548,162,1,virus
30490,21,0,virus
36628,24,1,virus
40070,135,1,virus
38601,189,1,virus
51658,262,1,virus
34189,18,0,virus
22915,224,1,virus
43337,6,1,virus
34572,24,0,virus
21811,2,1,virus
31851,21,0,virus
55214,6,1,virus
14106,74,0,virus
32592,166,0,virus
35985,24,1,virus
35026,16,1,virus
12760,20,0,virus
37249,24,1,virus
38503,24,1,virus
12415,16,0,virus
53321,43,0,virus
33372,43,1,virus
12069,220,0,virus
40649,194,0,virus
39312,59,1,virus
32327,164,0,virus
28127,2,1,virus
34413,21,0,virus
40655,194,0,virus
13282,168,1,virus
38324,24,1,virus
23923,54,1,virus
37142,54,1,virus
45364,59,0,virus
16975,168,1,virus
33254,43,1,virus
37704,50,0,virus
6643,24,1,virus
24002,6,1,virus
12958,16,0,virus
51890,262,1,virus
10826,2,0,virus
46541,43,0,virus
28517,158,0,virus
5931,16,0,virus
3017,135,1,virus
26012,2,1,virus
46820,43,0,virus
20328,10,0,virus
24842,10,0,virus
37225,54,0,virus
32269,21,0,virus
30378,43,1,virus
38912,20,1,virus
47276,43,0,virus
33038,21,0,virus
44053,34,1,virus
15960,2,0,virus
10265,9,0,virus
12477,95,0,virus
22346,16,1,virus
8300,2,0,virus
17431,103,0,virus
34366,43,0,virus
21528,2,0,virus
38139,9,0,virus
38060,183,1,virus
40104,135,0,virus
32601,18,0,virus
18975,126,0,virus
20729,2,0,virus
10333,9,0,virus
39941,262,1,virus
40992,6,1,virus
6641,22,0,virus
46015,256,1,virus
988,34,1,virus
38930,20,1,virus
22920,54,1,virus
4761,63,0,virus
18741,102,0,virus
42995,43,1,virus
34906,16,1,virus
39973,262,1,virus
14133,4,0,virus
35198,250,0,virus
14424,103,0,virus
11959,16,1,virus
22332,16,0,virus
8631,51,0,virus
1494,2,1,virus
28156,43,1,virus
7035,42,0,virus
39749,13,1,virus
38355,91,0,virus
42473,59,1,virus
27252,145,0,virus
13874,43,1,virus
30686,2,1,virus
31429,18,0,virus
46952,43,0,virus
28534,23,1,virus
42783,180,1,virus
14524,14,0,virus
54974,2,0,virus
25623,2,0,virus
51532,262,1,virus
12489,10,0,virus
55021,20,0,virus
44146,34,1,virus
22992,224,1,virus
38606,189,1,virus
34675,21,0,virus
32296,21,0,virus
47168,43,0,virus
14009,16,0,virus
12250,168,1,virus
13093,56,0,virus
9351,189,1,virus
14141,59,0,virus
31649,18,0,virus
22370,16,0,virus
14848,222,1,virus
34267,18,0,virus
922,8,1,virus
22549,5,0,virus
18976,126,0,virus
38250,135,0,virus
30269,18,0,virus
45505,239,1,virus
34308,18,0,virus
35283,24,1,virus
49881,64,1,virus
21570,222,1,virus
44919,136,1,virus
11208,168,1,virus
9354,189,1,virus
7942,9,1,virus
2399,2,1,virus
20940,5,0,virus
27188,43,1,virus
10106,2,0,virus
51592,262,1,virus
19004,16,0,virus
7242,24,1,virus
33562,18,0,virus
23695,136,1,virus
38070,24,1,virus
48927,261,1,virus
43185,6,1,virus
7309,24,1,virus
24838,10,0,virus
24006,6,1,virus
17104,0,0,virus
38744,20,1,virus
23689,136,1,virus
47311,43,0,virus
13245,16,1,virus
33789,21,0,virus
8774,56,0,virus
52777,262,1,virus
3206,24,1,virus
1680,2,1,virus
33509,18,0,virus
19989,41,0,virus
18760,114,0,virus
49783,41,0,virus
656,2,1,virus
13250,16,1,virus
4149,2,0,virus
1106,34,0,virus
17510,103,0,virus
1719,222,1,virus
4117,6,1,virus
45792,64,1,virus
48957,261,0,virus
29949,21,0,virus
31187,18,0,virus
844,9,1,virus
22473,5,0,virus
11627,222,0,virus
36572,24,1,virus
55103,126,0,virus
38145,24,0,virus
51632,262,1,virus
169,9,1,virus
45261,251,1,virus
14470,112,0,virus
45813,191,1,virus
18570,103,0,virus
8665,2,0,virus
6305,94,0,virus
26898,8,1,virus
20111,41,0,virus
575,0,0,virus
12471,16,0,virus
14987,102,0,virus
22877,42,1,virus
17474,18,0,virus
10171,189,1,virus
30257,21,0,virus
20963,130,1,virus
14450,10,0,virus
43984,237,1,virus
52773,262,1,virus
13455,126,0,virus
32871,21,0,virus
3418,60,1,virus
26379,59,1,virus
52907,262,0,virus
42532,217,1,virus
15054,18,0,virus
32755,18,0,virus
52778,262,1,virus
21983,14,0,virus
13310,2,0,virus
33975,18,0,virus
28944,18,0,virus
23518,22,1,virus
52427,43,1,virus
5277,49,1,virus
32895,18,0,virus
32494,18,0,virus
26948,145,0,virus
37896,20,1,virus
3183,20,1,virus
3374,2,1,virus
23987,6,1,virus
25976,2,1,virus
12088,16,0,virus
425,56,1,virus
32989,21,0,virus
35764,173,0,virus
46181,59,0,virus
39404,4,0,virus
35237,43,1,virus
25912,2,1,virus
45812,191,1,virus
5514,6,0,virus
45110,242,1,virus
50781,43,1,virus
17155,0,0,virus
49183,261,0,virus
32873,18,0,virus
33036,21,0,virus
40748,194,0,virus
25508,2,1,virus
52807,43,1,virus
30177,21,0,virus
11426,9,1,virus
40593,189,1,virus
20497,16,0,virus
6611,42,0,virus
31582,21,0,virus
11128,222,0,virus
35894,19,0,virus
28689,18,0,virus
11959,168,1,virus
21042,2,0,virus
35781,24,1,virus
37217,24,1,virus
16386,102,0,virus
32885,21,0,virus
25531,222,1,virus
16952,18,0,virus
16154,10,0,virus
33613,166,0,virus
37662,47,1,virus
30208,21,0,virus
38577,24,1,virus
38283,20,1,virus
26722,2,1,virus
1550,2,1,virus
22773,16,0,virus
11427,56,1,virus
22732,2,1,virus
33359,21,0,virus
25631,2,0,virus
47516,43,0,virus
30688,21,0,virus
46718,43,0,virus
52346,250,1,virus
1046,34,1,virus
31869,18,0,virus
4127,2,0,virus
33258,43,0,virus
26282,24,1,virus
5888,16,0,virus
20156,222,1,virus
51562,262,1,virus
11583,16,1,virus
15061,102,0,virus
42104,216,0,virus
23144,54,0,virus
44652,239,1,virus
42528,217,0,virus
37416,24,1,virus
20667,10,0,virus
10694,2,1,virus
15223,64,0,virus
43450,162,1,virus
28487,4,0,virus
34132,43,1,virus
39894,24,1,virus
9840,75,0,virus
2542,16,0,virus
6094,9,0,virus
22990,23,1,virus
48797,237,1,virus
13638,16,0,virus
32294,18,0,virus
44478,239,1,virus
32409,43,1,virus
32930,18,0,virus
45866,191,1,virus
45667,64,1,virus
12791,220,0,virus
34637,18,0,virus
3147,24,1,virus
37696,222,1,virus
1360,54,1,virus
33939,43,0,virus
38674,23,1,virus
25060,54,1,virus
32236,165,0,virus
43458,162,1,virus
3966,34,1,virus
31383,18,0,virus
31079,24,1,virus
9745,78,0,virus
24788,4,0,virus
10311,168,0,virus
40311,6,1,virus
34687,21,0,virus
43475,162,1,virus
45867,191,1,virus
4633,18,0,virus
410,56,1,virus
48207,6,0,virus
41088,54,1,virus
25238,222,1,virus
22436,168,0,virus
3349,17,0,virus
2627,54,1,virus
13548,16,0,virus
503,25,1,virus
54773,43,1,virus
6956,24,1,virus
33049,18,0,virus
37932,24,1,virus
35210,172,1,virus
45781,64,1,virus
12537,168,0,virus
26163,18,0,virus
42864,189,1,virus
17781,102,0,virus
18125,14,0,virus
31834,18,0,virus
26133,43,0,virus
24098,168,0,virus
26030,2,1,virus
52357,232,1,virus
34642,164,0,virus
